# Renewables.ninja Solar PV (Point API) - 49.232, 11.462 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Berlin, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "49.2320082", "lon": "11.4619266", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-07-04 17:00,2015-07-04 19:00,0.124,0.016,0.148,33.725,0
2015-07-04 18:00,2015-07-04 20:00,0.049,0,0.074,30.222,0
2015-07-04 19:00,2015-07-04 21:00,0.001,0,0.008,27.574,0
2015-07-04 20:00,2015-07-04 22:00,0,0,0,26.463,0
2015-07-04 21:00,2015-07-04 23:00,0,0,0,25.541,0
2015-07-04 22:00,2015-07-05 00:00,0,0,0,24.748,0
2015-07-04 23:00,2015-07-05 01:00,0,0,0,24.027,0
2015-07-05 00:00,2015-07-05 02:00,0,0,0,23.388,0
2015-07-05 01:00,2015-07-05 03:00,0,0,0,22.818,0
2015-07-05 02:00,2015-07-05 04:00,0,0,0,22.323,0
2015-07-05 03:00,2015-07-05 05:00,0,0,0.004,22.178,0
2015-07-05 04:00,2015-07-05 06:00,0.022,0,0.040,23.984,0
2015-07-05 05:00,2015-07-05 07:00,0.112,0.049,0.096,25.802,0
2015-07-05 06:00,2015-07-05 08:00,0.275,0.219,0.117,27.983,0
2015-07-05 07:00,2015-07-05 09:00,0.448,0.428,0.130,31.936,0
2015-07-05 08:00,2015-07-05 10:00,0.597,0.628,0.143,34.206,0
2015-07-05 09:00,2015-07-05 11:00,0.707,0.790,0.154,35.412,0
2015-07-05 10:00,2015-07-05 12:00,0.772,0.890,0.165,36.290,0
2015-07-05 11:00,2015-07-05 13:00,0.796,0.924,0.175,36.852,0
2015-07-05 12:00,2015-07-05 14:00,0.774,0.879,0.185,37.182,0
2015-07-05 13:00,2015-07-05 15:00,0.712,0.777,0.185,37.161,0
2015-07-05 14:00,2015-07-05 16:00,0.606,0.607,0.188,36.849,0
2015-07-05 15:00,2015-07-05 17:00,0.458,0.399,0.185,36.137,0
2015-07-05 16:00,2015-07-05 18:00,0.288,0.196,0.166,35.069,0
2015-07-05 17:00,2015-07-05 19:00,0.121,0.027,0.134,33.315,0
2015-07-05 18:00,2015-07-05 20:00,0.049,0,0.074,30.327,0
2015-07-05 19:00,2015-07-05 21:00,0,0,0.007,27.769,0
2015-07-05 20:00,2015-07-05 22:00,0,0,0,26.765,0
2015-07-05 21:00,2015-07-05 23:00,0,0,0,25.972,0
2015-07-05 22:00,2015-07-06 00:00,0,0,0,25.646,0
2015-07-05 23:00,2015-07-06 01:00,0,0,0,25.543,0
2015-07-06 00:00,2015-07-06 02:00,0,0,0,25.353,0
2015-07-06 01:00,2015-07-06 03:00,0,0,0,24.530,0
2015-07-06 02:00,2015-07-06 04:00,0,0,0,23.273,0
2015-07-06 03:00,2015-07-06 05:00,0,-0,0.001,22.192,0
2015-07-06 04:00,2015-07-06 06:00,0.002,-0,0.010,22.028,0
2015-07-06 05:00,2015-07-06 07:00,0.034,0,0.054,22.554,0
2015-07-06 06:00,2015-07-06 08:00,0.076,0,0.103,23.624,0
2015-07-06 07:00,2015-07-06 09:00,0.228,0.042,0.235,25.011,0
2015-07-06 08:00,2015-07-06 10:00,0.503,0.331,0.283,26.359,0
2015-07-06 09:00,2015-07-06 11:00,0.690,0.655,0.223,27.682,0
2015-07-06 10:00,2015-07-06 12:00,0.702,0.596,0.308,28.943,0
2015-07-06 11:00,2015-07-06 13:00,0.751,0.700,0.283,29.911,0
2015-07-06 12:00,2015-07-06 14:00,0.764,0.766,0.242,30.571,0
2015-07-06 13:00,2015-07-06 15:00,0.713,0.708,0.222,30.911,0
2015-07-06 14:00,2015-07-06 16:00,0.617,0.592,0.196,31.000,0
2015-07-06 15:00,2015-07-06 17:00,0.475,0.416,0.174,30.730,0
2015-07-06 16:00,2015-07-06 18:00,0.297,0.209,0.155,30.075,0
2015-07-06 17:00,2015-07-06 19:00,0.120,0.031,0.126,28.973,0
2015-07-06 18:00,2015-07-06 20:00,0.052,0,0.076,26.130,0
2015-07-06 19:00,2015-07-06 21:00,0.001,0,0.007,24.010,0
2015-07-06 20:00,2015-07-06 22:00,0,0,0,22.771,0
2015-07-06 21:00,2015-07-06 23:00,0,0,0,21.506,0
2015-07-06 22:00,2015-07-07 00:00,0,0,0,20.442,0
2015-07-06 23:00,2015-07-07 01:00,0,0,0,19.561,0
2015-07-07 00:00,2015-07-07 02:00,0,0,0,18.865,0
2015-07-07 01:00,2015-07-07 03:00,0,0,0,18.347,0
2015-07-07 02:00,2015-07-07 04:00,0,0,0,17.998,0
2015-07-07 03:00,2015-07-07 05:00,0,-0,0.001,18.035,0
2015-07-07 04:00,2015-07-07 06:00,0.024,0,0.041,20.614,0
2015-07-07 05:00,2015-07-07 07:00,0.111,0.053,0.090,22.616,0
2015-07-07 06:00,2015-07-07 08:00,0.281,0.228,0.110,25.618,0
2015-07-07 07:00,2015-07-07 09:00,0.457,0.440,0.122,29.110,0
2015-07-07 08:00,2015-07-07 10:00,0.609,0.640,0.135,30.689,0
2015-07-07 09:00,2015-07-07 11:00,0.719,0.795,0.150,31.926,0
2015-07-07 10:00,2015-07-07 12:00,0.780,0.870,0.176,32.715,0
2015-07-07 11:00,2015-07-07 13:00,0.765,0.774,0.250,32.977,0
2015-07-07 12:00,2015-07-07 14:00,0.651,0.494,0.353,33.303,0
2015-07-07 13:00,2015-07-07 15:00,0.553,0.342,0.365,33.753,0
2015-07-07 14:00,2015-07-07 16:00,0.533,0.379,0.299,34.007,0
2015-07-07 15:00,2015-07-07 17:00,0.433,0.315,0.230,34.156,0
2015-07-07 16:00,2015-07-07 18:00,0.283,0.172,0.181,33.849,0
2015-07-07 17:00,2015-07-07 19:00,0.121,0.026,0.135,32.680,0
2015-07-07 18:00,2015-07-07 20:00,0.049,0,0.074,29.887,0
2015-07-07 19:00,2015-07-07 21:00,0.001,0,0.008,27.533,0
2015-07-07 20:00,2015-07-07 22:00,0,0,0,27.050,0
2015-07-07 21:00,2015-07-07 23:00,0,0,0,27.037,0
2015-07-07 22:00,2015-07-08 00:00,0,0,0,25.728,0
2015-07-07 23:00,2015-07-08 01:00,0,0,0,24.115,0
2015-07-08 00:00,2015-07-08 02:00,0,0,0,22.638,0
2015-07-08 01:00,2015-07-08 03:00,0,0,0,21.188,0
2015-07-08 02:00,2015-07-08 04:00,0,0,0,20.225,0
2015-07-08 03:00,2015-07-08 05:00,0,-0,0.001,19.664,0
2015-07-08 04:00,2015-07-08 06:00,0.014,0,0.029,19.977,0
2015-07-08 05:00,2015-07-08 07:00,0.019,0,0.035,20.419,0
2015-07-08 06:00,2015-07-08 08:00,0.064,0,0.089,20.342,0
2015-07-08 07:00,2015-07-08 09:00,0.063,0,0.087,20.208,0
2015-07-08 08:00,2015-07-08 10:00,0.131,0.004,0.159,21.037,0
2015-07-08 09:00,2015-07-08 11:00,0.447,0.239,0.294,22.375,0
2015-07-08 10:00,2015-07-08 12:00,0.386,0.088,0.372,23.426,0
2015-07-08 11:00,2015-07-08 13:00,0.534,0.241,0.407,24.212,0
2015-07-08 12:00,2015-07-08 14:00,0.658,0.456,0.363,24.676,0
2015-07-08 13:00,2015-07-08 15:00,0.726,0.684,0.235,24.767,0
2015-07-08 14:00,2015-07-08 16:00,0.607,0.505,0.242,24.508,0
2015-07-08 15:00,2015-07-08 17:00,0.440,0.279,0.248,24.047,0
2015-07-08 16:00,2015-07-08 18:00,0.246,0.073,0.222,23.253,0
2015-07-08 17:00,2015-07-08 19:00,0.089,0.002,0.116,22.015,0
2015-07-08 18:00,2015-07-08 20:00,0.024,0,0.041,20.244,0
2015-07-08 19:00,2015-07-08 21:00,0,0,0.006,18.395,0
2015-07-08 20:00,2015-07-08 22:00,0,0,0,17.418,0
2015-07-08 21:00,2015-07-08 23:00,0,0,0,16.790,0
2015-07-08 22:00,2015-07-09 00:00,0,0,0,16.240,0
2015-07-08 23:00,2015-07-09 01:00,0,0,0,15.479,0
2015-07-09 00:00,2015-07-09 02:00,0,0,0,14.791,0
2015-07-09 01:00,2015-07-09 03:00,0,0,0,14.214,0
2015-07-09 02:00,2015-07-09 04:00,0,0,0,13.864,0
2015-07-09 03:00,2015-07-09 05:00,0,0,0,13.786,0
2015-07-09 04:00,2015-07-09 06:00,0.001,-0,0.007,14.480,0
2015-07-09 05:00,2015-07-09 07:00,0.059,0.005,0.076,15.601,0
2015-07-09 06:00,2015-07-09 08:00,0.164,0.034,0.163,17.002,0
2015-07-09 07:00,2015-07-09 09:00,0.213,0.035,0.217,18.324,0
2015-07-09 08:00,2015-07-09 10:00,0.159,0.002,0.191,19.241,0
2015-07-09 09:00,2015-07-09 11:00,0.169,0.003,0.201,19.899,0
2015-07-09 10:00,2015-07-09 12:00,0.169,0.003,0.202,20.390,0
2015-07-09 11:00,2015-07-09 13:00,0.377,0.097,0.346,20.885,0
2015-07-09 12:00,2015-07-09 14:00,0.238,0.047,0.236,21.202,0
2015-07-09 13:00,2015-07-09 15:00,0.192,0.032,0.200,21.565,0
2015-07-09 14:00,2015-07-09 16:00,0.423,0.158,0.343,21.613,0
2015-07-09 15:00,2015-07-09 17:00,0.391,0.179,0.282,21.322,0
2015-07-09 16:00,2015-07-09 18:00,0.229,0.049,0.223,20.529,0
2015-07-09 17:00,2015-07-09 19:00,0.106,0.004,0.131,19.291,0
2015-07-09 18:00,2015-07-09 20:00,0.038,0,0.057,17.071,0
2015-07-09 19:00,2015-07-09 21:00,0.001,0,0.007,14.291,0
2015-07-09 20:00,2015-07-09 22:00,0,0,0,13.008,0
2015-07-09 21:00,2015-07-09 23:00,0,0,0,12.059,0
2015-07-09 22:00,2015-07-10 00:00,0,0,0,11.251,0
2015-07-09 23:00,2015-07-10 01:00,0,0,0,10.568,0
2015-07-10 00:00,2015-07-10 02:00,0,0,0,10.154,0
2015-07-10 01:00,2015-07-10 03:00,0,0,0,9.619,0
2015-07-10 02:00,2015-07-10 04:00,0,0,0,9.040,0
2015-07-10 03:00,2015-07-10 05:00,0,0,0,8.741,0
2015-07-10 04:00,2015-07-10 06:00,0.022,0,0.037,10.801,0
2015-07-10 05:00,2015-07-10 07:00,0.112,0.065,0.073,13.292,0
2015-07-10 06:00,2015-07-10 08:00,0.296,0.250,0.091,15.586,0
2015-07-10 07:00,2015-07-10 09:00,0.483,0.450,0.113,17.311,0
2015-07-10 08:00,2015-07-10 10:00,0.634,0.618,0.144,18.963,0
2015-07-10 09:00,2015-07-10 11:00,0.755,0.789,0.152,20.519,0
2015-07-10 10:00,2015-07-10 12:00,0.828,0.897,0.160,21.805,0
2015-07-10 11:00,2015-07-10 13:00,0.850,0.926,0.173,22.961,0
2015-07-10 12:00,2015-07-10 14:00,0.824,0.876,0.187,23.846,0
2015-07-10 13:00,2015-07-10 15:00,0.761,0.789,0.180,24.363,0
2015-07-10 14:00,2015-07-10 16:00,0.648,0.626,0.178,24.519,0
2015-07-10 15:00,2015-07-10 17:00,0.491,0.423,0.170,24.404,0
2015-07-10 16:00,2015-07-10 18:00,0.306,0.213,0.152,23.890,0
2015-07-10 17:00,2015-07-10 19:00,0.122,0.032,0.123,22.810,0
2015-07-10 18:00,2015-07-10 20:00,0.051,0,0.074,19.827,0
2015-07-10 19:00,2015-07-10 21:00,0.001,0,0.007,17.175,0
2015-07-10 20:00,2015-07-10 22:00,0,0,0,15.804,0
2015-07-10 21:00,2015-07-10 23:00,0,0,0,14.567,0
2015-07-10 22:00,2015-07-11 00:00,0,0,0,13.530,0
2015-07-10 23:00,2015-07-11 01:00,0,0,0,12.705,0
2015-07-11 00:00,2015-07-11 02:00,0,0,0,12.030,0
2015-07-11 01:00,2015-07-11 03:00,0,0,0,11.423,0
2015-07-11 02:00,2015-07-11 04:00,0,0,0,10.871,0
2015-07-11 03:00,2015-07-11 05:00,0,0,0,10.708,0
2015-07-11 04:00,2015-07-11 06:00,0.015,0,0.029,12.969,0
2015-07-11 05:00,2015-07-11 07:00,0.106,0.079,0.053,15.179,0
2015-07-11 06:00,2015-07-11 08:00,0.293,0.262,0.080,18.913,0
2015-07-11 07:00,2015-07-11 09:00,0.463,0.428,0.124,22.377,0
2015-07-11 08:00,2015-07-11 10:00,0.571,0.487,0.210,24.318,0
2015-07-11 09:00,2015-07-11 11:00,0.732,0.774,0.160,26.030,0
2015-07-11 10:00,2015-07-11 12:00,0.774,0.790,0.215,27.550,0
2015-07-11 11:00,2015-07-11 13:00,0.811,0.873,0.201,28.821,0
2015-07-11 12:00,2015-07-11 14:00,0.800,0.874,0.188,29.921,0
2015-07-11 13:00,2015-07-11 15:00,0.726,0.745,0.203,30.685,0
2015-07-11 14:00,2015-07-11 16:00,0.591,0.511,0.239,31.045,0
2015-07-11 15:00,2015-07-11 17:00,0.449,0.337,0.219,30.907,0
2015-07-11 16:00,2015-07-11 18:00,0.289,0.176,0.178,30.050,0
2015-07-11 17:00,2015-07-11 19:00,0.125,0.016,0.145,28.172,0
2015-07-11 18:00,2015-07-11 20:00,0.048,0,0.072,24.504,0
2015-07-11 19:00,2015-07-11 21:00,0,0,0.007,21.722,0
2015-07-11 20:00,2015-07-11 22:00,0,0,0,20.502,0
2015-07-11 21:00,2015-07-11 23:00,0,0,0,19.681,0
2015-07-11 22:00,2015-07-12 00:00,0,0,0,19.392,0
2015-07-11 23:00,2015-07-12 01:00,0,0,0,19.530,0
2015-07-12 00:00,2015-07-12 02:00,0,0,0,19.695,0
2015-07-12 01:00,2015-07-12 03:00,0,0,0,19.732,0
2015-07-12 02:00,2015-07-12 04:00,0,0,0,18.480,0
2015-07-12 03:00,2015-07-12 05:00,0,0,0,16.955,0
2015-07-12 04:00,2015-07-12 06:00,0.020,0,0.037,17.825,0
2015-07-12 05:00,2015-07-12 07:00,0.106,0.054,0.082,20.548,0
2015-07-12 06:00,2015-07-12 08:00,0.278,0.226,0.105,23.197,0
2015-07-12 07:00,2015-07-12 09:00,0.453,0.420,0.129,26.422,0
2015-07-12 08:00,2015-07-12 10:00,0.597,0.584,0.163,28.036,0
2015-07-12 09:00,2015-07-12 11:00,0.695,0.688,0.204,29.066,0
2015-07-12 10:00,2015-07-12 12:00,0.692,0.580,0.312,29.730,0
2015-07-12 11:00,2015-07-12 13:00,0.738,0.664,0.300,30.112,0
2015-07-12 12:00,2015-07-12 14:00,0.598,0.347,0.409,29.771,0
2015-07-12 13:00,2015-07-12 15:00,0.628,0.484,0.311,29.133,0
2015-07-12 14:00,2015-07-12 16:00,0.587,0.482,0.252,28.262,0
2015-07-12 15:00,2015-07-12 17:00,0.353,0.144,0.284,27.449,0
2015-07-12 16:00,2015-07-12 18:00,0.177,0.026,0.193,26.061,0
2015-07-12 17:00,2015-07-12 19:00,0.117,0.008,0.142,24.259,0
2015-07-12 18:00,2015-07-12 20:00,0.025,0,0.043,22.303,0
2015-07-12 19:00,2015-07-12 21:00,0,-0,0.002,20.822,0
2015-07-12 20:00,2015-07-12 22:00,0,0,0,19.603,0
2015-07-12 21:00,2015-07-12 23:00,0,0,0,18.603,0
2015-07-12 22:00,2015-07-13 00:00,0,0,0,17.799,0
2015-07-12 23:00,2015-07-13 01:00,0,0,0,16.940,0
2015-07-13 00:00,2015-07-13 02:00,0,0,0,16.195,0
2015-07-13 01:00,2015-07-13 03:00,0,0,0,15.881,0
2015-07-13 02:00,2015-07-13 04:00,0,0,0,15.588,0
2015-07-13 03:00,2015-07-13 05:00,0,0,0,15.356,0
2015-07-13 04:00,2015-07-13 06:00,0.007,0,0.019,16.309,0
2015-07-13 05:00,2015-07-13 07:00,0.031,0.001,0.049,17.559,0
2015-07-13 06:00,2015-07-13 08:00,0.072,0,0.097,18.864,0
2015-07-13 07:00,2015-07-13 09:00,0.171,0.009,0.198,19.950,0
2015-07-13 08:00,2015-07-13 10:00,0.210,0.007,0.244,20.802,0
2015-07-13 09:00,2015-07-13 11:00,0.458,0.189,0.355,21.706,0
2015-07-13 10:00,2015-07-13 12:00,0.232,0.023,0.256,22.913,0
2015-07-13 11:00,2015-07-13 13:00,0.162,0.008,0.193,23.119,0
2015-07-13 12:00,2015-07-13 14:00,0.217,0.007,0.253,22.423,0
2015-07-13 13:00,2015-07-13 15:00,0.154,0,0.190,21.911,0
2015-07-13 14:00,2015-07-13 16:00,0.101,0,0.131,21.968,0
2015-07-13 15:00,2015-07-13 17:00,0.122,0.002,0.152,21.878,0
2015-07-13 16:00,2015-07-13 18:00,0.117,0.003,0.145,21.405,0
2015-07-13 17:00,2015-07-13 19:00,0.076,0.001,0.101,20.628,0
2015-07-13 18:00,2015-07-13 20:00,0.033,0,0.052,19.192,0
2015-07-13 19:00,2015-07-13 21:00,0,-0,0.002,17.814,0
2015-07-13 20:00,2015-07-13 22:00,0,0,0,17.323,0
2015-07-13 21:00,2015-07-13 23:00,0,0,0,17.068,0
2015-07-13 22:00,2015-07-14 00:00,0,0,0,16.864,0
2015-07-13 23:00,2015-07-14 01:00,0,0,0,16.694,0
2015-07-14 00:00,2015-07-14 02:00,0,0,0,16.617,0
2015-07-14 01:00,2015-07-14 03:00,0,0,0,16.506,0
2015-07-14 02:00,2015-07-14 04:00,0,0,0,16.373,0
2015-07-14 03:00,2015-07-14 05:00,0,0,0,16.268,0
2015-07-14 04:00,2015-07-14 06:00,0.017,0,0.032,16.992,0
2015-07-14 05:00,2015-07-14 07:00,0.074,0.019,0.081,18.184,0
2015-07-14 06:00,2015-07-14 08:00,0.062,0,0.086,19.867,0
2015-07-14 07:00,2015-07-14 09:00,0.145,0.004,0.176,21.297,0
2015-07-14 08:00,2015-07-14 10:00,0.177,0.004,0.212,22.630,0
2015-07-14 09:00,2015-07-14 11:00,0.137,0,0.172,23.774,0
2015-07-14 10:00,2015-07-14 12:00,0.166,0.003,0.202,24.983,0
2015-07-14 11:00,2015-07-14 13:00,0.301,0.026,0.338,26.228,0
2015-07-14 12:00,2015-07-14 14:00,0.349,0.039,0.383,27.079,0
2015-07-14 13:00,2015-07-14 15:00,0.402,0.098,0.389,26.981,0
2015-07-14 14:00,2015-07-14 16:00,0.289,0.063,0.287,26.899,0
2015-07-14 15:00,2015-07-14 17:00,0.335,0.111,0.293,26.674,0
2015-07-14 16:00,2015-07-14 18:00,0.220,0.056,0.213,26.212,0
2015-07-14 17:00,2015-07-14 19:00,0.121,0.015,0.140,25.186,0
2015-07-14 18:00,2015-07-14 20:00,0.040,0,0.062,23.211,0
2015-07-14 19:00,2015-07-14 21:00,0,-0,0.003,21.499,0
2015-07-14 20:00,2015-07-14 22:00,0,0,0,20.690,0
2015-07-14 21:00,2015-07-14 23:00,0,0,0,20.062,0
2015-07-14 22:00,2015-07-15 00:00,0,0,0,19.350,0
2015-07-14 23:00,2015-07-15 01:00,0,0,0,18.492,0
2015-07-15 00:00,2015-07-15 02:00,0,0,0,17.774,0
2015-07-15 01:00,2015-07-15 03:00,0,0,0,17.025,0
2015-07-15 02:00,2015-07-15 04:00,0,0,0,16.329,0
2015-07-15 03:00,2015-07-15 05:00,0,0,0,15.756,0
2015-07-15 04:00,2015-07-15 06:00,0.012,0,0.025,17.433,0
2015-07-15 05:00,2015-07-15 07:00,0.077,0.008,0.095,19.480,0
2015-07-15 06:00,2015-07-15 08:00,0.129,0.014,0.147,21.395,0
2015-07-15 07:00,2015-07-15 09:00,0.305,0.100,0.263,23.016,0
2015-07-15 08:00,2015-07-15 10:00,0.429,0.187,0.328,24.650,0
2015-07-15 09:00,2015-07-15 11:00,0.526,0.281,0.363,26.027,0
2015-07-15 10:00,2015-07-15 12:00,0.471,0.172,0.403,27.264,0
2015-07-15 11:00,2015-07-15 13:00,0.453,0.157,0.398,28.277,0
2015-07-15 12:00,2015-07-15 14:00,0.577,0.307,0.415,28.944,0
2015-07-15 13:00,2015-07-15 15:00,0.644,0.511,0.309,29.443,0
2015-07-15 14:00,2015-07-15 16:00,0.539,0.371,0.302,29.607,0
2015-07-15 15:00,2015-07-15 17:00,0.424,0.275,0.245,29.426,0
2015-07-15 16:00,2015-07-15 18:00,0.285,0.164,0.184,28.912,0
2015-07-15 17:00,2015-07-15 19:00,0.122,0.013,0.145,28.009,0
2015-07-15 18:00,2015-07-15 20:00,0.038,0,0.059,26.254,0
2015-07-15 19:00,2015-07-15 21:00,0,0,0.005,24.868,0
2015-07-15 20:00,2015-07-15 22:00,0,0,0,22.751,0
2015-07-15 21:00,2015-07-15 23:00,0,0,0,21.111,0
2015-07-15 22:00,2015-07-16 00:00,0,0,0,20.140,0
2015-07-15 23:00,2015-07-16 01:00,0,0,0,19.466,0
2015-07-16 00:00,2015-07-16 02:00,0,0,0,18.878,0
2015-07-16 01:00,2015-07-16 03:00,0,0,0,18.351,0
2015-07-16 02:00,2015-07-16 04:00,0,0,0,17.804,0
2015-07-16 03:00,2015-07-16 05:00,0,0,0,17.420,0
2015-07-16 04:00,2015-07-16 06:00,0.018,0,0.034,19.310,0
2015-07-16 05:00,2015-07-16 07:00,0.102,0.049,0.082,21.177,0
2015-07-16 06:00,2015-07-16 08:00,0.270,0.219,0.106,24.888,0
2015-07-16 07:00,2015-07-16 09:00,0.450,0.431,0.120,28.255,0
2015-07-16 08:00,2015-07-16 10:00,0.607,0.636,0.133,29.865,0
2015-07-16 09:00,2015-07-16 11:00,0.699,0.730,0.179,31.082,0
2015-07-16 10:00,2015-07-16 12:00,0.681,0.569,0.317,31.935,0
2015-07-16 11:00,2015-07-16 13:00,0.686,0.553,0.344,32.689,0
2015-07-16 12:00,2015-07-16 14:00,0.647,0.481,0.361,33.351,0
2015-07-16 13:00,2015-07-16 15:00,0.569,0.362,0.367,33.713,0
2015-07-16 14:00,2015-07-16 16:00,0.533,0.386,0.292,33.747,0
2015-07-16 15:00,2015-07-16 17:00,0.443,0.341,0.214,33.488,0
2015-07-16 16:00,2015-07-16 18:00,0.285,0.183,0.171,32.864,0
2015-07-16 17:00,2015-07-16 19:00,0.117,0.027,0.128,31.838,0
2015-07-16 18:00,2015-07-16 20:00,0.045,0,0.069,29.550,0
2015-07-16 19:00,2015-07-16 21:00,0,0,0.005,27.665,0
2015-07-16 20:00,2015-07-16 22:00,0,0,0,26.237,0
2015-07-16 21:00,2015-07-16 23:00,0,0,0,24.854,0
2015-07-16 22:00,2015-07-17 00:00,0,0,0,23.354,0
2015-07-16 23:00,2015-07-17 01:00,0,0,0,22.149,0
2015-07-17 00:00,2015-07-17 02:00,0,0,0,21.280,0
2015-07-17 01:00,2015-07-17 03:00,0,0,0,20.577,0
2015-07-17 02:00,2015-07-17 04:00,0,0,0,19.995,0
2015-07-17 03:00,2015-07-17 05:00,0,0,0,19.618,0
2015-07-17 04:00,2015-07-17 06:00,0.017,0,0.032,21.516,0
2015-07-17 05:00,2015-07-17 07:00,0.099,0.040,0.090,23.505,0
2015-07-17 06:00,2015-07-17 08:00,0.249,0.167,0.135,26.300,0
2015-07-17 07:00,2015-07-17 09:00,0.420,0.360,0.159,30.796,0
2015-07-17 08:00,2015-07-17 10:00,0.586,0.599,0.151,33.111,0
2015-07-17 09:00,2015-07-17 11:00,0.692,0.742,0.174,34.499,0
2015-07-17 10:00,2015-07-17 12:00,0.746,0.793,0.213,35.339,0
2015-07-17 11:00,2015-07-17 13:00,0.784,0.867,0.203,35.431,0
2015-07-17 12:00,2015-07-17 14:00,0.759,0.804,0.223,35.340,0
2015-07-17 13:00,2015-07-17 15:00,0.634,0.542,0.290,35.699,0
2015-07-17 14:00,2015-07-17 16:00,0.322,0.142,0.264,36.013,0
2015-07-17 15:00,2015-07-17 17:00,0.345,0.151,0.284,35.929,0
2015-07-17 16:00,2015-07-17 18:00,0.180,0.028,0.203,35.281,0
2015-07-17 17:00,2015-07-17 19:00,0.084,0.003,0.113,32.725,0
2015-07-17 18:00,2015-07-17 20:00,0.031,0,0.052,29.302,0
2015-07-17 19:00,2015-07-17 21:00,0,0,0.003,27.237,0
2015-07-17 20:00,2015-07-17 22:00,0,0,0,26.198,0
2015-07-17 21:00,2015-07-17 23:00,0,0,0,25.299,0
2015-07-17 22:00,2015-07-18 00:00,0,0,0,24.270,0
2015-07-17 23:00,2015-07-18 01:00,0,0,0,23.065,0
2015-07-18 00:00,2015-07-18 02:00,0,0,0,21.881,0
2015-07-18 01:00,2015-07-18 03:00,0,0,0,20.898,0
2015-07-18 02:00,2015-07-18 04:00,0,0,0,20.192,0
2015-07-18 03:00,2015-07-18 05:00,0,0,0,19.672,0
2015-07-18 04:00,2015-07-18 06:00,0.016,0,0.031,20.700,0
2015-07-18 05:00,2015-07-18 07:00,0.089,0.036,0.081,22.628,0
2015-07-18 06:00,2015-07-18 08:00,0.214,0.100,0.162,25.985,0
2015-07-18 07:00,2015-07-18 09:00,0.385,0.268,0.203,29.131,0
2015-07-18 08:00,2015-07-18 10:00,0.579,0.558,0.173,30.624,0
2015-07-18 09:00,2015-07-18 11:00,0.687,0.699,0.195,31.737,0
2015-07-18 10:00,2015-07-18 12:00,0.629,0.460,0.352,32.919,0
2015-07-18 11:00,2015-07-18 13:00,0.619,0.402,0.398,33.175,0
2015-07-18 12:00,2015-07-18 14:00,0.491,0.196,0.419,32.106,0
2015-07-18 13:00,2015-07-18 15:00,0.283,0.107,0.242,31.029,0
2015-07-18 14:00,2015-07-18 16:00,0.328,0.100,0.302,29.899,0
2015-07-18 15:00,2015-07-18 17:00,0.078,0.001,0.107,28.186,0
2015-07-18 16:00,2015-07-18 18:00,0.069,0.004,0.092,26.941,0
2015-07-18 17:00,2015-07-18 19:00,0.109,0.016,0.125,26.213,0
2015-07-18 18:00,2015-07-18 20:00,0.045,0,0.068,24.590,0
2015-07-18 19:00,2015-07-18 21:00,0,0,0.005,23.225,0
2015-07-18 20:00,2015-07-18 22:00,0,0,0,22.619,0
2015-07-18 21:00,2015-07-18 23:00,0,0,0,21.866,0
2015-07-18 22:00,2015-07-19 00:00,0,0,0,21.158,0
2015-07-18 23:00,2015-07-19 01:00,0,0,0,20.679,0
2015-07-19 00:00,2015-07-19 02:00,0,0,0,20.445,0
2015-07-19 01:00,2015-07-19 03:00,0,0,0,20.290,0
2015-07-19 02:00,2015-07-19 04:00,0,0,0,20.313,0
2015-07-19 03:00,2015-07-19 05:00,0,0,0,20.116,0
2015-07-19 04:00,2015-07-19 06:00,0.010,0,0.024,21.139,0
2015-07-19 05:00,2015-07-19 07:00,0.096,0.054,0.072,22.430,0
2015-07-19 06:00,2015-07-19 08:00,0.266,0.215,0.105,24.792,0
2015-07-19 07:00,2015-07-19 09:00,0.397,0.318,0.162,27.076,0
2015-07-19 08:00,2015-07-19 10:00,0.125,0.030,0.131,27.075,0
2015-07-19 09:00,2015-07-19 11:00,0.252,0.029,0.278,27.250,0
2015-07-19 10:00,2015-07-19 12:00,0.417,0.137,0.373,28.689,0
2015-07-19 11:00,2015-07-19 13:00,0.142,0.005,0.177,29.754,0
2015-07-19 12:00,2015-07-19 14:00,0.102,0,0.136,30.549,0
2015-07-19 13:00,2015-07-19 15:00,0.481,0.296,0.304,30.933,0
2015-07-19 14:00,2015-07-19 16:00,0.391,0.212,0.270,30.982,0
2015-07-19 15:00,2015-07-19 17:00,0.336,0.137,0.275,30.623,0
